"일자","시간","시가","고가","저가","종가","5","10","20","60","120","거래량","5","20","40","60"
"20200715","0.375","2208.73","2216.97","2190.66","2193.68","2183.94","2172.47","2163.6","2148.95","2053.73","560764000","404389200","411212450","413189025","429527900"
"20200714","0.54166666666667","2173.78","2183.61","2165.6","2183.61","2175.26","2169.02","2160.18","2148.09","2051.36","277453000","356572200","406896100","416585725","433398900"
"20200714","0.375","2176.43","2182.63","2170.5","2173.71","2169.22","2167.08","2156.42","2146.49","2048.64","533499000","414143200","402827050","416909450","434581650"
"20200713","0.54166666666667","2181.37","2188.8","2180.32","2186.06","2168.06","2167.87","2154.09","2144.97","2045.95","228457000","350949000","401778700","420652875","436555233"
"20200713","0.375","2170.51","2183.29","2163.07","2182.65","2165.75","2168.06","2149.46","2142.95","2043.21","421773000","385625600","402156600","426829375","439993117"
"20200710","0.54166666666667","2152.12","2154.89","2140.29","2150.25","2161","2168.59","2145.28","2140.8","2040.49","321679000","342656600","401424950","431204050","442340533"
"20200710","0.375","2171.44","2171.52","2146.28","2153.43","2162.79","2168.8","2144.5","2138.79","2037.79","565308000","372497200","397245650","427411125","445795500"
"20200709","0.54166666666667","2175.55","2181.48","2167.51","2167.9","2164.94","2168.25","2143.56","2136.56","2035.18","217528000","311147400","395127750","426276775","445660983"
"20200709","0.375","2171.15","2179.56","2166.74","2174.54","2167.69","2165","2140.78","2134.24","2032.62","401840000","385416800","397227350","429475600","448547667"
"20200708","0.54166666666667","2158.56","2163.41","2153.32","2158.88","2170.36","2159.95","2138.13","2131.6","2029.87","206928000","352531400","415045350","431477100","454873750"
"20200708","0.375","2166.76","2173.83","2150.89","2159.19","2176.18","2154.73","2138.26","2129.47","2027.18","470882000","397043600","419880000","431783750","457881017"
"20200707","0.54166666666667","2182.68","2183.11","2164.03","2164.17","2174.82","2151.34","2138.5","2127.37","2024.45","258559000","353671800","426849650","432189200","463224367"
"20200707","0.375","2202.04","2206.79","2175.03","2181.65","2171.57","2145.76","2136.85","2125.13","2021.48","588875000","405166200","425597750","432441850","465650033"
"20200706","0.54166666666667","2188.11","2191.28","2184.25","2187.93","2162.31","2140.31","2134.55","2122.55","2018.43","237413000","346435200","430356300","431430475","466063867"
"20200706","0.375","2158.95","2188.7","2157.71","2187.95","2149.53","2130.87","2131.49","2119.32","2015.39","429489000","458301600","432356700","431320250","464913750"
"20200703","0.54166666666667","2148.73","2153.54","2141.34","2152.41","2133.28","2121.98","2129.1","2115.94","2012.14","254023000","500760400","436479750","436108800","465639800"
"20200703","0.375","2147.89","2152.4","2135.3","2147.91","2127.86","2120.2","2128.55","2112.9","2009.14","516031000","544843200","440722100","436686375","466227833"
"20200702","0.54166666666667","2123.81","2135.37","2122.93","2135.37","2119.94","2118.86","2127.62","2109.9","2005.98","295220000","480851400","451949650","438222225","466930017"
"20200702","0.375","2116.72","2129.02","2113.98","2124","2118.31","2116.57","2127.53","2107.62","2002.57","796745000","524313800","448146400","439666400","464937800"
"20200701","0.54166666666667","2125.19","2129.11","2101.33","2106.7","2112.21","2116.31","2128.22","2105.51","1999.24","641783000","412167800","435710600","445755775","458750583"
"20200701","0.375","2128.81","2133.55","2121.52","2125.3","2110.67","2121.79","2129.94","2103.56","1996.06","474437000","365239200","415165600","438685625","451487417"
"20200630","0.54166666666667","2127.07","2134.38","2108.26","2108.33","2112.54","2125.66","2130.07","2101.23","1992.57","196072000","317970400","426275350","446650300","451804350"
"20200630","0.375","2124.38","2130.98","2116.12","2127.23","2117.79","2127.95","2131.56","2099.11","1989.04","512532000","383346000","430991850","450458950","452197350"
"20200629","0.54166666666667","2100.14","2104.47","2087.84","2093.48","2114.82","2128.78","2130.98","2096.53","1985.89","236015000","332743600","439527050","453943500","452884517"
"20200629","0.375","2105.54","2120.5","2097.33","2099.02","2120.41","2132.11","2127.84","2093.92","1983.07","407140000","437180600","451502150","458911375","452939567"
"20200626","0.54166666666667","2135.51","2142.04","2132.33","2134.65","2132.91","2136.23","2128.96","2091.29","1980.14","238093000","416476800","460983150","462798325","454860183"
"20200626","0.375","2137.47","2137.47","2115.25","2134.57","2138.77","2136.9","2128.85","2087.83","1976.66","522950000","490913200","457576600","470070425","455577717"
"20200625","0.54166666666667","2121.85","2126.21","2112.37","2112.37","2138.11","2136.38","2128.4","2084.4","1972.97","259520000","433027400","457425800","470927600","456615417"
"20200625","0.375","2130.45","2143.33","2115.49","2121.45","2142.75","2138.49","2131.62","2081.28","1969.68","758200000","517932600","461723850","474207825","455894683"
"20200624","0.54166666666667","2163.96","2171.86","2159.77","2161.51","2143.81","2140.14","2134.37","2077.9","1966.38","303621000","421776800","447908850","474787950","452330850"
"20200624","0.375","2145.93","2170.89","2143.91","2163.97","2139.55","2138.09","2136.07","2074.22","1962.41","610275000","463442600","443687500","476881525","450697050"
"20200623","0.54166666666667","2135.82","2142.92","2129.62","2131.24","2135.02","2134.49","2137.46","2070.19","1958.72","233521000","409161600","437528750","481411725","447412300"
"20200623","0.375","2149.13","2158.15","2110.51","2135.58","2134.64","2135.17","2140.34","2066.71","1955.17","684046000","510573800","439285950","485676175","447418117"
"20200622","0.54166666666667","2139.22","2142.88","2125.94","2126.73","2134.22","2133.17","2142.38","2063.05","1951.4","277421000","417595600","432504650","483917650","445451683"
"20200622","0.375","2126.38","2142.6","2122.1","2140.23","2136.47","2123.58","2145.26","2059.86","1947.09","511950000","471717200","430283800","481192275","444260700"
"20200619","0.54166666666667","2128.68","2141.32","2124.25","2141.32","2136.63","2121.7","2147.4","2056.64","1942.29","338870000","415503800","435737850","480219825","442150200"
"20200619","0.375","2153.09","2153.57","2108.91","2129.36","2133.96","2120.79","2149.43","2053.39","1936.8","740582000","487056200","432650650","478980700","440903383"
"20200618","0.54166666666667","2139.01","2142.76","2127.57","2133.48","2135.7","2120.43","2151.49","2050.42","1931.59","219155000","397020200","424494800","474420200","437238867"
"20200618","0.375","2134.35","2145.13","2120.29","2137.96","2132.12","2124.76","2152.37","2047.01","1926.86","548029000","489836400","431186400","473333500","437708283"
"20200617","0.54166666666667","2128.21","2145.56","2127.6","2141.05","2110.69","2128.59","2153.02","2043.63","1921.69","230883000","475334000","455800950","470270575","437380083"
"20200617","0.375","2133.18","2154.37","2105.26","2127.96","2106.76","2134.06","2153.32","2040.09","1916","696632000","548509400","462205650","469648325","440544133"
"20200616","0.54166666666667","2115.52","2138.08","2111.09","2138.05","2107.63","2140.43","2154.02","2036.54","1910.31","290402000","443175400","467025250","464568850","439963600"
"20200616","0.375","2091.09","2128.66","2079.02","2115.56","2105.16","2145.52","2151.48","2032.5","1905.76","683236000","489081800","469926050","462800100","440695000"
"20200615","0.54166666666667","2122","2122.93","2030.82","2030.82","2117.41","2151.59","2149.83","2029.18","1902.05","475517000","421530800","468359950","459563250","442850550"
"20200615","0.375","2114.41","2129.67","2108.65","2121.4","2146.5","2166.94","2151.54","2027.79","1899.06","596760000","422807400","466320600","453658275","446092900"
"20200612","0.54166666666667","2126.23","2137.12","2121.53","2132.3","2161.36","2173.11","2148.17","2024.92","1895.48","169962000","347294200","464613500","451798700","458048950"
"20200612","0.375","2088.24","2130.59","2084.63","2125.73","2173.23","2178.07","2143.03","2021.61","1892","519934000","410721800","482564250","454578275","460404567"
"20200611","0.54166666666667","2175.63","2177.26","2148.51","2176.78","2185.87","2182.54","2137.72","2018.28","1888.93","345481000","360468000","484429400","456210225","466108617"
"20200611","0.375","2184.36","2200.72","2172.34","2176.28","2185.78","2179.98","2130.31","2014.04","1885.55","481900000","401055800","486691800","452980100","464219633"
"20200610","0.54166666666667","2190.46","2197.2","2186.2","2195.69","2187.38","2177.44","2122.3","2009.77","1881.48","219194000","351276600","501667050","454541850","464579967"
"20200610","0.375","2187.91","2200.68","2178.12","2191.67","2184.86","2172.57","2114.08","2004.66","1878.47","487100000","431644000","510075550","454201825","467870883"
"20200609","0.54166666666667","2175.99","2189.62","2166.01","2188.92","2182.9","2167.62","2106.14","1999.84","1875.29","268665000","389649200","525294700","452354075","468373683"
"20200609","0.375","2206.23","2212.17","2169.32","2176.32","2179.21","2157.45","2098.18","1995.27","1872.95","548420000","451409200","532066400","451484200","467621767"
"20200608","0.54166666666667","2182.66","2187.53","2177.68","2184.29","2174.18","2148.07","2090.71","1990.74","1870.95","233004000","412322600","535330650","451925200","466150917"
"20200608","0.375","2215.6","2217.21","2174.96","2183.1","2167.51","2136.14","2081.23","1985.93","1869.11","621031000","573785800","532100750","451249150","467138483"
"20200605","0.54166666666667","2170.06","2187.25","2168.99","2181.87","2160.29","2123.23","2071.32","1980.6","1867.22","277126000","521375000","524701800","445356375","465589650"
"20200605","0.375","2151.17","2170.73","2138.18","2170.47","2152.34","2108","2060.73","1975.55","1865.33","577465000","624554600","525310750","445029750","465597467"
"20200604","0.54166666666667","2149.76","2158.63","2143.41","2151.18","2135.68","2092.9","2050.6","1970.45","1863.61","352987000","578745200","524345600","443610900","470918017"
"20200604","0.375","2181.64","2191","2139.68","2150.92","2121.95","2080.64","2042.95","1966.24","1862.68","1040320000","638530600","515480600","440969225","470671917"
"20200603","0.54166666666667","2140.68","2156.55","2140.18","2147","2104.78","2067.17","2035.3","1962.38","1861.73","358977000","517412600","484740200","428169650","465820617"
"20200603","0.375","2108.55","2145.29","2107.69","2142.13","2086.17","2055.59","2027.43","1958.5","1861.21","793024000","558140800","477091000","429713375","467541533"
"20200602","0.54166666666667","2082.72","2089.43","2078.7","2087.19","2063.66","2044.66","2019.61","1954.64","1860.62","348418000","505331400","462112450","426432775","474411583"
"20200602","0.375","2061.45","2084.47","2059.14","2082.5","2050.12","2038.91","2014.28","1950.8","1860.39","651914000","547095200","455674150","426079475","473837983"
"20200601","0.54166666666667","2053.78","2065.38","2052.65","2065.08","2039.33","2033.36","2008.78","1946.93","1860.19","434730000","494858200","450766550","430095850","472378350"
"20200601","0.375","2037.04","2060.89","2035.63","2053.93","2029.55","2026.31","2002.38","1943.47","1859.77","562618000","564193200","440995950","435979050","470011450"
"20200529","0.54166666666667","2018.24","2038.89","2013.97","2029.6","2025.01","2019.41","1996.74","1940.18","1859.69","528977000","529142400","438983900","454766675","470535317"
"20200529","0.375","2018.37","2029.69","2006.62","2019.51","2025.65","2013.47","1991.62","1936.78","1859.46","557237000","581643600","426592300","449324725","467666750"
"20200528","0.54166666666667","2016.92","2032.97","2003.75","2028.54","2027.7","2008.29","1987.07","1933.8","1859.36","390729000","551016000","427991050","456948225","469394267"
"20200528","0.375","2047.08","2054.52","2012.76","2016.19","2027.38","2005.27","1981.9","1931","1859.02","781405000","595611200","419268400","452983550","467508917"
"20200527","0.54166666666667","2033.38","2036.31","2027.61","2031.2","2023.07","2003.43","1977.03","1928.14","1858.85","387364000","473011400","407416650","446036425","466401167"
"20200527","0.375","2027.9","2043.44","2019.82","2032.81","2013.82","1999.28","1972.49","1924.89","1859.05","791483000","490149000","398328100","446768550","465134583"
"20200526","0.54166666666667","2026.83","2029.89","2021.91","2029.78","2001.28","1994.56","1966.97","1921.54","1859.29","404099000","389713400","379413450","439913175","462096550"
"20200526","0.375","2001","2026.96","1997.94","2026.94","1988.88","1989.64","1961.59","1917.82","1859.68","613705000","420526000","370902000","435399450","460521250"
"20200525","0.54166666666667","1984.39","1994.9","1984.1","1994.6","1983.15","1984.21","1956.06","1914.31","1860.19","168406000","332922400","368519750","431561050","460258033"
"20200525","0.375","1980.51","1986.02","1967.84","1984.95","1983.8","1978.46","1953.1","1911.46","1861.1","473052000","384343600","370397550","434657350","461447867"
"20200522","0.54166666666667","1967.03","1974.2","1961.4","1970.13","1984.73","1974.06","1951.21","1908.35","1862.01","289305000","330931800","366010950","436033575","465429367"
"20200522","0.375","2001.6","2002.65","1962.06","1967.76","1987.83","1969.78","1949.99","1905.38","1862.92","558162000","371761400","364748750","435740825","467271133"
"20200521","0.54166666666667","1997.58","2003.31","1995.9","1998.31","1990.4","1965.86","1949.18","1902.06","1864","175687000","304059400","362876200","444204225","471628050"
"20200521","0.375","2003.2","2004.95","1993","1997.83","1985.26","1958.52","1945.7","1897.52","1865.37","425512000","379674400","366457850","448267575","474899583"
"20200520","0.54166666666667","1985.35","1990.35","1983.68","1989.64","1973.12","1950.64","1942.58","1892.97","1866.83","205993000","342435600","371599100","456360825","478276167"
"20200520","0.375","1972.12","1992.2","1972.12","1985.62","1963.39","1945.71","1939.53","1888.56","1868.55","493453000","405712400","382335750","462766800","479087950"
"20200519","0.54166666666667","1971.89","1983.77","1971.89","1980.61","1951.72","1939.39","1935.99","1883.9","1870.26","219652000","363250800","390753100","480561150","479390617"
"20200519","0.375","1977.47","1980.84","1968.59","1972.61","1941.31","1933.55","1931.73","1878.98","1872.17","553762000","436362800","396484800","482919900","482687750"
"20200518","0.54166666666667","1940.67","1943.07","1934.18","1937.11","1931.78","1927.91","1928.93","1875.26","1874.16","239318000","368865600","409425150","483184250","487226883"
"20200518","0.375","1934.51","1942.25","1921.14","1941","1928.15","1927.74","1929.45","1872.22","1876.42","522377000","429876000","430962150","484519200","488565000"
"20200515","0.54166666666667","1929.14","1932.46","1922.54","1927.28","1928.04","1928.36","1929.84","1868.98","1878.67","281145000","366519200","470549450","486311025","491823433"
"20200515","0.375","1937.63","1938.59","1913.21","1928.57","1927.06","1930.21","1930.18","1865.48","1881.3","585212000","392928200","472057150","488203975","491693933"
"20200514","0.54166666666667","1919.46","1924.96","1914.07","1924.96","1925.78","1932.51","1930.04","1861.53","1883.91","216276000","322659800","485905400","490095875","490180417"
"20200514","0.375","1922.44","1931.43","1913.49","1918.95","1924.03","1932.87","1929.93","1858.08","1886.56","544370000","392616600","486698700","491629175","493359067"
"20200513","0.54166666666667","1921.6","1940.42","1916.94","1940.42","1927.32","1934.52","1929.97","1854.85","1889.28","205593000","324935000","484656200","495893425","495461750"
"20200513","0.375","1897.5","1926.23","1897.24","1922.4","1928.68","1933.36","1927.4","1850.61","1891.72","413190000","360880400","495209000","498537825","497446800"
"20200512","0.54166666666667","1916.08","1936.43","1915.81","1922.17","1933.36","1932.6","1926.4","1847.25","1894.4","233870000","331054600","500412900","503438100","501689917"
"20200512","0.375","1938.62","1938.62","1905.17","1916.23","1939.23","1929.92","1926.02","1843.63","1897.04","566060000","388422800","499896900","505330875","502597433"
"20200511","0.54166666666667","1947.85","1951.45","1932.87","1935.4","1941.71","1929.94","1925.44","1839.74","1899.63","205962000","324674800","494602350","506127175","502904550"
"20200511","0.375","1953.51","1960.46","1940.01","1947.2","1941.72","1931.16","1923.48","1834.32","1902.03","385320000","389149800","498917150","506973025","503088683"
"20200508","0.54166666666667","1950.56","1953.5","1944.29","1945.82","1938.03","1931.32","1919.26","1827.94","1904.38","264061000","396231000","506056200","515138575","504371317"
"20200508","0.375","1944.94","1956.89","1942.54","1951.51","1931.83","1930.15","1915.93","1820.21","1906.51","520711000","475778800","506732900","518532325","504085000"
"20200507","0.54166666666667","1935.79","1938.5","1925.82","1928.61","1920.6","1927.57","1911.57","1812.76","1908.55","247320000","438493800","525532250","526003975","502083917"
"20200507","0.375","1922","1936.47","1918.57","1935.45","1918.18","1926.98","1910.06","1806.71","1910.91","528337000","551543600","530077300","529120450","502976117"
"20200506","0.54166666666667","1914.76","1928.76","1912.92","1928.76","1920.6","1925.43","1909.26","1799.75","1913.16","420726000","579887800","541122550","531614700","502773317"
"20200506","0.375","1919.45","1923.68","1902.55","1914.81","1924.62","1921.45","1908.54","1791.9","1915.66","661800000","758567200","543197850","527464050","501795800"
"20200504","0.54166666666667","1915.96","1918.66","1894.29","1895.37","1928.47","1920.2","1908.31","1784.09","1918.1","334286000","688467000","570369200","523709375","501025783"
"20200504","0.375","1906.42","1917.68","1896.08","1916.5","1934.53","1922.13","1906.39","1779.02","1920.35","812569000","794045200","569355000","525789225","500560950"
"20200429","0.54166666666667","1948.58","1953.26","1943.26","1947.56","1935.79","1920.94","1903.09","1774.92","1922.51","670058000","677959800","556943350","526127750","494044983"
"20200429","0.375","1936.89","1957.51","1934.31","1948.85","1930.26","1915.8","1898.56","1770.33","1924.26","1314123000","644652200","538076250","517366425","486397567"
"20200428","0.54166666666667","1925.69","1934.12","1920.01","1934.09","1918.29","1907.19","1893.95","1766.04","1925.99","311299000","465157400","502072600","502460425","471804950"
"20200428","0.375","1931.25","1941.79","1911.63","1925.66","1911.92","1901.72","1888.54","1762.39","1927.52","862177000","506351200","504350800","501512325","470795400"
"20200427","0.54166666666667","1919.48","1929.82","1919.48","1922.77","1909.73","1895.57","1884.3","1759.58","1929.13","232142000","378625800","494286350","492317925","463613733"
"20200427","0.375","1897.06","1922.33","1894.62","1919.91","1906.09","1893.13","1881.19","1757.06","1930.77","503520000","424231200","496559650","496689250","466551950"
"20200424","0.54166666666667","1902.75","1903.36","1880.71","1889.01","1901.33","1893.08","1877.4","1753.18","1932.66","416649000","381978800","507130650","500864525","468607317"
"20200424","0.375","1906.07","1908.29","1895.26","1902.25","1896.09","1895.63","1874.76","1752.27","1934.82","517268000","404269200","501866650","498565700","466745683"
"20200423","0.54166666666667","1904","1923.53","1904","1914.73","1891.51","1896.42","1871.24","1750.75","1936.92","223550000","356334600","506463300","502328425","467214433"
"20200423","0.375","1907.45","1919.44","1895.98","1904.53","1881.41","1890.65","1865.86","1750.64","1939.18","460169000","490964200","510764850","503947700","467752650"
"20200422","0.54166666666667","1862.83","1897.9","1861.2","1896.15","1880.18","1885.24","1861.44","1751.17","1941.57","292258000","466574600","517652000","507055650","467147717"
"20200422","0.375","1855.51","1866.95","1844.85","1862.78","1884.83","1881.33","1857.81","1752.28","1943.91","528101000","557971400","515028900","505174450","465814133"
"20200421","0.54166666666667","1864.69","1879.87","1857.15","1879.38","1895.18","1880.72","1854.58","1753.84","1946.5","277595000","544797600","524220950","503528875","464117800"
"20200421","0.375","1886.78","1898.32","1841.66","1864.23","1901.32","1875.35","1850.2","1755.1","1949.56","896698000","730324000","530331750","502761050","462863750"
"20200420","0.54166666666667","1919.35","1921.17","1893.17","1898.36","1899.89","1873.02","1845.44","1756.77","1952.76","338221000","613784800","526475700","490359750","455660717"
"20200420","0.375","1908.34","1925.25","1906.51","1919.4","1890.3","1869.25","1836.79","1759.13","","749242000","659007800","528163600","489425525","454990750"
"20200417","0.54166666666667","1910.98","1922.93","1908.74","1914.53","1877.84","1861.71","1827.07","1761.08","","462232000","567702600","522106850","483598700","451962800"
"20200417","0.375","1893.31","1926.02","1893.19","1910.1","1866.25","1853.88","1817.59","1763.92","","1205227000","594066200","511730250","481094775","448338750"
"20200416","0.54166666666667","1850.48","1862.23","1850.48","1857.07","1849.38","1846.05","1807.39","1766.61","","314002000","424393400","477049550","466354075","435425233"
"20200416","0.375","1839.51","1854.59","1828.13","1850.4","1846.15","1841.06","1798.81","1769.98","","564336000","493770600","482223450","466163925","433549750"
"20200414","0.54166666666667","1856.82","1864.46","1853.53","1857.08","1848.21","1837.64","1793.76","1773.45","","292716000","436425000","495312150","462595800","430891050"
"20200414","0.375","1846.41","1859.32","1837.17","1856.6","1845.59","1834.29","1788.63","1776.07","","594050000","520869800","496656600","460558225","429563933"
"20200413","0.54166666666667","1841.73","1844.06","1825.76","1825.76","1841.51","1828.44","1783.16","1779.2","","356863000","464333600","502848250","456671125","426373150"
"20200413","0.375","1853.3","1853.3","1837.43","1840.89","1842.73","1825.05","1777.73","1782.14","","660888000","514801200","498673850","454017700","423155283"
"20200410","0.54166666666667","1844.13","1861.1","1840.57","1860.7","1835.98","1817.86","1770.26","1784.92","","277608000","444539800","490349500","448277425","418212350"
"20200410","0.375","1835.76","1852.8","1824.43","1844","1827.07","1804.33","1763.11","1787.03","","714940000","508600600","496818850","451548100","417677533"
"20200409","0.54166666666667","1832.12","1836.93","1819.69","1836.21","1822.99","1792.43","1757.18","1789.57","","311369000","413571800","494598400","449345650","412862400"
"20200409","0.375","1838.09","1839.33","1818.3","1831.83","1815.37","1781.3","1749.68","1793.21","","609201000","493686400","495264750","449185200","411300883"
"20200408","0.54166666666667","1816.6","1842.16","1807.13","1807.14","1807.38","1768.72","1744.12","1797.04","","309581000","451808400","498193550","447590000","406899150"
"20200408","0.375","1815.75","1828.98","1801.8","1816.19","1799.74","1756.55","1739","1801.54","","597912000","553807600","497130550","446246550","405565167"
"20200407","0.54166666666667","1797.44","1827.36","1796.78","1823.6","1781.59","1749.87","1732.34","1806.06","","239796000","508621000","496459300","441895575","405289883"
"20200407","0.375","1826.72","1838.97","1791.92","1798.07","1761.87","1742.98","1721.66","1810.73","","711942000","586283200","495320000","441206750","411846317"
"20200406","0.54166666666667","1768.51","1794.19","1766.19","1791.88","1747.23","1737.88","1709.98","1815.67","","399811000","494834800","482836800","434066225","415520717"
"20200406","0.375","1745.25","1771.51","1742.67","1768.97","1730.06","1730.4","1694.51","1820.46","","819577000","517195200","475190350","429129750","413597733"
"20200403","0.54166666666667","1725.06","1733.32","1706.68","1725.44","1713.36","1722.66","1681.26","1825.93","","371979000","436775800","454243800","420253225","411007917"
"20200403","0.375","1731.17","1743.91","1718.29","1724.99","1718.15","1721.89","1673.29","1833.22","","628107000","527602000","450687450","418404325","408851517"
"20200402","0.54166666666667","1706.63","1726.76","1693.78","1724.86","1724.08","1721.92","1662.93","1840.7","","254700000","465901600","445090550","416890775","404931050"
"20200402","0.375","1693.53","1717.31","1664.13","1706.05","1728.52","1718.06","1649.57","1848.55","","511613000","558538200","450459300","416643000","404864933"
"20200401","0.54166666666667","1748.77","1750.77","1685.37","1685.46","1730.74","1719.52","1636.57","1856.62","","417480000","510890600","455658600","414613075","403985217"
"20200401","0.375","1737.28","1762.44","1736.24","1749.39","1731.96","1721.45","1631.85","1865.37","","826110000","526274800","450104400","409212900","399948667"
"20200331","0.54166666666667","1746.93","1754.64","1722.62","1754.64","1725.63","1714.81","1627.92","1873.05","","319605000","442451800","429879450","398680500","393111300"
"20200331","0.375","1739.29","1757.81","1736.76","1747.07","1719.76","1700.35","1623.81","1880.62","","717883000","512637000","424459850","396017600","390721367"
"20200330","0.54166666666667","1692","1729.63","1690.31","1717.12","1707.59","1682.08","1621.03","1888.36","","273375000","433999600","410494000","388135600","383660233"
"20200330","0.375","1670.34","1694.01","1659.95","1691.58","1708.3","1658.62","1620.91","1897.11","","494401000","512880000","409361550","385396000","381480633"
"20200327","0.54166666666667","1725.07","1725.32","1668.21","1717.73","1710.94","1639.86","1624.18","1906.29","","406995000","471664000","406205350","382143775","378501417"
"20200327","0.375","1756.07","1759.05","1696.98","1725.3","1704","1624.7","1626.87","1915.05","","670531000","507162400","406277350","378106875","375618850"
"20200326","0.54166666666667","1721.31","1735.75","1686.24","1686.24","1680.93","1603.94","1624.98","1923.72","","324696000","416458200","404092900","371994400","370496383"
"20200326","0.375","1699.11","1732.32","1679.23","1720.66","1656.57","1581.08","1632.39","1932.83","","667777000","443974600","403105650","369318950","369218833"
"20200325","0.54166666666667","1682.49","1707.64","1649.26","1704.76","1608.93","1553.61","1636.89","1941.56","","288321000","359795600","396986450","361251950","364599600"
"20200325","0.375","1668.19","1698.02","1645.28","1683.03","1568.77","1542.26","1647.07","1950.45","","584487000","382260600","395362550","359782475","363818083"
"20200324","0.54166666666667","1564.04","1609.97","1556.67","1609.97","1545.4","1541.02","1659.72","1959.53","","217010000","325533600","387331850","359705175","360593833"
"20200324","0.375","1523.69","1586.4","1508.68","1564.42","1526.94","1547.26","1677.37","1969.74","","462278000","385365400","387093500","370109475","360051300"
"20200323","0.54166666666667","1503.66","1516.75","1474.74","1482.46","1505.58","1559.97","1696.97","1980.82","","246882000","365324800","385295650","381862675","358042550"
"20200323","0.375","1474.45","1516.52","1458.41","1503.99","1498.3","1583.21","1720.59","1992.8","","400646000","439068200","383069150","382801425","356811667"
"20200320","0.54166666666667","1517.48","1566.82","1514.79","1566.15","1515.74","1608.51","1743.61","2004.35","","300852000","420218200","386262650","389389975","357409850"
"20200320","0.375","1498.49","1533.46","1466.48","1517.68","1536.64","1629.04","1767.31","2015.11","","516169000","444370000","386121200","387933550","357401383"
"20200319","0.54166666666667","1444.88","1508.07","1439.43","1457.64","1567.59","1646.03","1793.23","2026.57","","362075000","383378800","388691000","384851300","357131867"
"20200319","0.375","1626.09","1626.09","1445.92","1446.02","1614.35","1683.7","1824.61","2039.41","","615599000","398677000","382826700","382067750","354697867"
"20200318","0.54166666666667","1671.39","1677.6","1591.12","1591.2","1668.12","1720.17","1855.88","2052.11","","306396000","325702400","373567550","378148525","352424233"
"20200318","0.375","1686.12","1693.95","1654.44","1670.64","1701.28","1751.88","1879.29","2061.68","","421611000","350678600","368321400","374870800","350764283"
"20200317","0.54166666666667","1691.62","1695.73","1663.19","1672.44","1721.44","1778.43","1898.67","2070.09","","211213000","348043400","367481550","374727225","349864033"
"20200317","0.375","1640.84","1722.97","1637.88","1691.47","1724.46","1807.48","1915.76","2078.18","","438566000","431169200","367575350","373852125","349333350"
"20200316","0.54166666666667","1757.26","1757.26","1714.38","1714.86","1753.04","1833.98","1933.42","2085.93","","250726000","404446200","365777200","370243350","349445067"
"20200316","0.375","1805.43","1805.43","1741.72","1756.98","1772.21","1857.97","1947.8","2092.66","","431277000","463379600","361430450","367540175","350588783"
"20200313","0.54166666666667","1687.95","1809.31","1686.74","1771.44","1802.47","1878.7","1960.32","2098.69","","408435000","428292800","358082200","364649450","352023333"
"20200313","0.375","1722.68","1728.14","1680.6","1687.57","1835.42","1905.58","1971.1","2104.48","","626842000","431380400","349936400","360289600","350137450"
"20200312","0.54166666666667","1811.14","1851.56","1808.56","1834.33","1890.49","1940.44","1986.54","2112.14","","304951000","348460600","339895900","353698125","346610500"
"20200312","0.375","1887.97","1897.23","1810.75","1810.75","1914.92","1965.53","1997.57","2117.37","","545393000","372734600","335532250","352275425","345007183"
"20200311","0.54166666666667","1936.4","1937.36","1898.27","1908.27","1943.72","1991.59","2010.11","2123.1","","255843000","304126400","325517450","348406175","342485400"
"20200311","0.375","1965.67","1967.7","1930.91","1936.19","1954.93","2006.7","2018.54","2127.71","","423873000","345861000","324202400","348045850","341869617"
"20200310","0.54166666666667","1957.27","1967.89","1950.44","1962.93","1975.74","2018.91","2026.12","2131.97","","212243000","320691000","332078500","347224825","342695133"
"20200310","0.375","1942.85","1968.17","1934.72","1956.44","1990.39","2024.03","2033.15","2135.53","","426321000","391755400","353125450","346530200","343601817"
"20200309","0.54166666666667","1963.49","1964.89","1951.66","1954.77","2016.15","2032.85","2040.07","2139.16","","202352000","355449000","378429700","344416000","345533700"
"20200309","0.375","1981.02","1989.5","1946.9","1964.33","2039.46","2037.63","2046.28","2144.01","","464516000","401061800","382533700","343682925","344824800"
"20200306","0.54166666666667","2035.65","2041.37","2032.57","2040.22","2058.46","2041.94","2052.93","2148.75","","298023000","348453200","392517300","342983450","342912700"
"20200306","0.375","2053.09","2062.57","2032.13","2036.18","2062.09","2036.62","2059.06","","","567565000","369811400","389745900","343041475",""
"20200305","0.54166666666667","2072.42","2089.08","2070.55","2085.26","2057.68","2032.64","2065.94","","","244789000","298916200","381011600","341352300",""
"20200305","0.375","2078.11","2081.91","2059.99","2071.31","2049.56","2029.61","2071.45","","","430416000","330479000","381308800","340633450",""
"20200304","0.54166666666667","2058.52","2063.59","2050.98","2059.33","2035.8","2028.64","2077.43","","","201473000","277154000","382729500","341852575",""
"20200304","0.375","2005.81","2061.8","2005.81","2058.35","2025.42","2030.38","2084.98","","","404814000","309721800","381420200","341985725",""
"20200303","0.54166666666667","2044.43","2044.43","2009.39","2014.15","2011.15","2033.33","2092.58","","","213089000","277862800","381972900","341055275",""
"20200303","0.375","2051.85","2051.85","2024.29","2044.64","2007.61","2042.27","2102.31","","","402603000","320451400","380128900","340212350",""
"20200302","0.54166666666667","2006.94","2013.6","2000.04","2002.51","2009.66","2047.29","2110.65","","","163791000","283466400","374709500","341279000",""
